Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSG00000136770	64215	MYB	ENSP00000366179;
ENSG00000105821	27000	MYB	ENSP00000368565;ENSP00000249270;
ENSG00000108264	6871	MYB	ENSP00000377918;ENSP00000466468;ENSP00000466884;ENSP00000225396;ENSP00000468136;ENSP00000465358;ENSP00000406699;ENSP00000432503;
ENSG00000117625	55758	MYB	ENSP00000413929;ENSP00000355973;ENSP00000398558;ENSP00000432779;ENSP00000437048;ENSP00000355972;ENSP00000436838;
ENSG00000162601	114803	MYB	ENSP00000418734;
ENSG00000185697	4603	MYB	ENSP00000429633;ENSP00000428265;ENSP00000428011;
ENSG00000139613	6601	MYB	ENSP00000449396;ENSP00000302919;ENSP00000377591;ENSP00000267064;
ENSG00000249961	283847	MYB	ENSP00000462883;ENSP00000462977;ENSP00000463762;
ENSG00000198715	112770	NCU-G1	ENSP00000354553;ENSP00000477180;ENSP00000477187;ENSP00000476260;ENSP00000357247;
ENSG00000124920	745	NDT80/PhoG	ENSP00000278836;ENSP00000265460;ENSP00000333261;
ENSG00000166268	\N	NDT80/PhoG	ENSP00000448753;ENSP00000449598;
ENSG00000119508	8013	NGFIB-like	ENSP00000333122;ENSP00000340301;ENSP00000378531;
ENSG00000123358	3164	NGFIB-like	ENSP00000440864;ENSP00000353427;ENSP00000449539;ENSP00000449587;ENSP00000378302;ENSP00000378301;ENSP00000457070;ENSP00000243050;
ENSG00000153234	4929	NGFIB-like	ENSP00000444925;ENSP00000386993;ENSP00000415632;ENSP00000389986;ENSP00000386747;ENSP00000344479;ENSP00000385379;ENSP00000410952;ENSP00000394671;
ENSG00000001167	4800	NF-YA	ENSP00000345702;ENSP00000229418;
ENSG00000120837	4801	NF-YB	ENSP00000240055;ENSP00000447486;ENSP00000448250;
ENSG00000066136	4802	NF-YC	ENSP00000312617;ENSP00000361736;ENSP00000361734;ENSP00000414299;ENSP00000397647;ENSP00000409219;ENSP00000361737;ENSP00000361754;ENSP00000396620;ENSP00000434404;ENSP00000436710;ENSP00000404427;ENSP00000416403;ENSP00000433413;ENSP00000408315;ENSP00000361738;ENSP00000408867;ENSP00000433820;
ENSG00000106459	4899	Nrf1	ENSP00000309826;ENSP00000223190;ENSP00000342351;ENSP00000376922;ENSP00000394877;ENSP00000376924;ENSP00000440455;ENSP00000376923;
ENSG00000005436	6936	Others	
ENSG00000011052	4831	Others	
ENSG00000029363	9774	Others	
ENSG00000064490	8625	Others	
ENSG00000078403	8028	Others	
ENSG00000095574	64376	Others	
ENSG00000099949	8216	Others	
ENSG00000100644	3091	Others	
ENSG00000101544	22850	Others	
ENSG00000103326	6650	Others	
ENSG00000104064	2553	Others	
ENSG00000104177	50804	Others	
ENSG00000111269	1389	Others	
ENSG00000112592	6908	Others	
ENSG00000115816	10153	Others	
ENSG00000116016	2034	Others	
ENSG00000116539	55870	Others	
ENSG00000116580	54856	Others	
ENSG00000117475	8548	Others	
ENSG00000118418	9324	Others	
ENSG00000123388	3227	Others	
ENSG00000124440	64344	Others	
ENSG00000125520	56731	Others	
ENSG00000126733	117154	Others	
ENSG00000127337	8089	Others	
ENSG00000130382	4298	Others	
ENSG00000130751	4861	Others	
ENSG00000130940	54897	Others	
ENSG00000133884	5977	Others	
ENSG00000137310	6941	Others	
ENSG00000138073	10113	Others	
ENSG00000138380	79800	Others	
ENSG00000141002	22980	Others	
ENSG00000143194	84944	Others	
ENSG00000143799	142	Others	
ENSG00000144747	7110	Others	
ENSG00000146676	5814	Others	
ENSG00000148337	25792	Others	
ENSG00000148513	91074	Others	
ENSG00000150051	283078	Others	
ENSG00000151014	25819	Others	
ENSG00000152518	678	Others	
ENSG00000155545	166968	Others	
ENSG00000159086	94104	Others	
ENSG00000159263	6493	Others	
ENSG00000162613	8880	Others	
ENSG00000164299	84654	Others	
ENSG00000165659	1602	Others	
ENSG00000167491	54815	Others	
ENSG00000169594	646	Others	
ENSG00000169714	7555	Others	
ENSG00000170322	4798	Others	
ENSG00000174576	266743	Others	
ENSG00000182463	128553	Others	
ENSG00000185129	5813	Others	
ENSG00000185650	677	Others	
ENSG00000186416	55922	Others	
ENSG00000198160	57708	Others	
ENSG00000206455	6941	Others	
ENSG00000224379	6941	Others	
ENSG00000224472	6941	Others	
ENSG00000224941	6941	Others	
ENSG00000233890	6941	Others	
ENSG00000234674	6941	Others	
ENSG00000263141	94104	Others	
ENSG00000073282	8626	P53	ENSP00000264731;ENSP00000389485;ENSP00000401661;ENSP00000407144;ENSP00000387839;ENSP00000392488;ENSP00000376253;ENSP00000376254;ENSP00000317510;ENSP00000394337;ENSP00000376256;ENSP00000371495;ENSP00000346614;
ENSG00000141510	7157	P53	ENSP00000269305;ENSP00000423862;ENSP00000398846;ENSP00000473895;ENSP00000410739;ENSP00000391478;ENSP00000352610;ENSP00000424104;ENSP00000425104;ENSP00000391127;ENSP00000426252;
ENSG00000078900	7161	P53	ENSP00000367545;ENSP00000367537;ENSP00000474626;ENSP00000346423;ENSP00000340740;ENSP00000350366;ENSP00000367529;ENSP00000367534;ENSP00000367539;ENSP00000474322;ENSP00000475143;
ENSG00000106331	5078	PAX	ENSP00000339906;ENSP00000473846;ENSP00000451923;ENSP00000368014;ENSP00000344297;
ENSG00000196092	5079	PAX	ENSP00000350844;ENSP00000429291;ENSP00000429637;ENSP00000367071;ENSP00000429197;ENSP00000367078;ENSP00000429359;ENSP00000412188;ENSP00000430773;ENSP00000431038;ENSP00000367084;ENSP00000404687;ENSP00000367083;
ENSG00000198807	5083	PAX	ENSP00000355245;ENSP00000384817;
ENSG00000075891	5076	PAX	ENSP00000359319;ENSP00000355069;ENSP00000396259;ENSP00000452527;ENSP00000398652;ENSP00000347385;ENSP00000452489;
ENSG00000009709	5081	PAX	ENSP00000364524;ENSP00000403389;ENSP00000383502;
ENSG00000007372	5080	PAX	ENSP00000368424;ENSP00000431585;ENSP00000368418;ENSP00000397384;ENSP00000241001;ENSP00000368410;ENSP00000368403;ENSP00000404356;ENSP00000368406;ENSP00000368427;ENSP00000388132;ENSP00000404100;ENSP00000368401;
ENSG00000135903	5077	PAX	ENSP00000375921;ENSP00000258387;ENSP00000386750;ENSP00000338767;ENSP00000386817;ENSP00000342092;ENSP00000343052;ENSP00000375922;
ENSG00000125813	5075	PAX	ENSP00000381499;ENSP00000410355;
ENSG00000125618	7849	PAX	ENSP00000395498;ENSP00000380768;ENSP00000314750;ENSP00000263335;ENSP00000263334;
ENSG00000113387	10923	PC4	ENSP00000422078;ENSP00000422806;ENSP00000426850;ENSP00000265073;ENSP00000427100;
ENSG00000091010	5459	Pou	ENSP00000230732;
ENSG00000204531	5460	Pou	ENSP00000259915;ENSP00000425083;ENSP00000475880;ENSP00000389359;ENSP00000425479;ENSP00000475512;
ENSG00000137709	25833	Pou	ENSP00000260264;ENSP00000441687;ENSP00000453150;
ENSG00000151615	5458	Pou	ENSP00000281321;
ENSG00000184486	5454	Pou	ENSP00000329170;
ENSG00000064835	5449	Pou	ENSP00000342931;ENSP00000454072;ENSP00000263781;
ENSG00000198914	5455	Pou	ENSP00000355001;
ENSG00000143190	5451	Pou	ENSP00000356840;ENSP00000441285;ENSP00000415993;ENSP00000414660;ENSP00000356836;ENSP00000401217;
ENSG00000185668	5453	Pou	ENSP00000362103;
ENSG00000196767	5456	Pou	ENSP00000362296;
ENSG00000152192	5457	Pou	ENSP00000366413;
ENSG00000206454	5460	Pou	ENSP00000373016;ENSP00000365419;ENSP00000448254;
ENSG00000184271	5463	Pou	ENSP00000373895;ENSP00000330190;ENSP00000448389;
ENSG00000106536	11281	Pou	ENSP00000384004;ENSP00000430514;ENSP00000452633;
ENSG00000229094	5460	Pou	ENSP00000388842;ENSP00000387646;ENSP00000447969;
ENSG00000237582	5460	Pou	ENSP00000391681;ENSP00000447156;ENSP00000387619;
ENSG00000233911	5460	Pou	ENSP00000392877;ENSP00000449442;ENSP00000391507;
ENSG00000230336	5460	Pou	ENSP00000400047;ENSP00000446561;ENSP00000412665;
ENSG00000235068	5460	Pou	ENSP00000405041;ENSP00000446815;ENSP00000413622;
ENSG00000212993	5462	Pou	ENSP00000419298;ENSP00000375557;
ENSG00000028277	5452	Pou	ENSP00000452930;ENSP00000437224;ENSP00000476062;ENSP00000339369;ENSP00000373992;ENSP00000437221;ENSP00000431603;ENSP00000436988;ENSP00000475664;ENSP00000471890;ENSP00000453255;ENSP00000454179;
ENSG00000248483	134187	Pou	ENSP00000464890;
ENSG00000160113	2063	RXR-like	ENSP00000291442;ENSP00000471686;
ENSG00000101076	3172	RXR-like	ENSP00000312987;ENSP00000476609;ENSP00000476310;ENSP00000412111;ENSP00000315180;ENSP00000410911;ENSP00000396216;
ENSG00000177463	7182	RXR-like	ENSP00000320447;ENSP00000388387;ENSP00000384463;ENSP00000401807;ENSP00000376814;ENSP00000412473;ENSP00000413438;
ENSG00000175745	7025	RXR-like	ENSP00000325819;
ENSG00000120798	7181	RXR-like	ENSP00000333275;ENSP00000376813;ENSP00000328843;
ENSG00000143171	6258	RXR-like	ENSP00000352900;
ENSG00000112333	7101	RXR-like	ENSP00000357979;ENSP00000357982;
ENSG00000204231	6257	RXR-like	ENSP00000363817;ENSP00000439222;ENSP00000363812;ENSP00000415561;
ENSG00000206289	6257	RXR-like	ENSP00000372703;ENSP00000372704;ENSP00000450327;ENSP00000392937;ENSP00000448491;
ENSG00000185551	7026	RXR-like	ENSP00000377721;ENSP00000401674;ENSP00000389853;ENSP00000377726;ENSP00000457112;
ENSG00000164749	3174	RXR-like	ENSP00000379701;ENSP00000346339;
ENSG00000235712	6257	RXR-like	ENSP00000393286;ENSP00000447315;ENSP00000449125;ENSP00000410468;ENSP00000406246;
ENSG00000231321	6257	RXR-like	ENSP00000393870;ENSP00000411238;ENSP00000410433;ENSP00000447039;ENSP00000446888;
ENSG00000228333	6257	RXR-like	ENSP00000400104;ENSP00000411729;ENSP00000450209;ENSP00000402506;ENSP00000447135;
ENSG00000227322	6257	RXR-like	ENSP00000402590;ENSP00000449719;ENSP00000415199;ENSP00000435434;ENSP00000446618;ENSP00000389514;
ENSG00000186350	6256	RXR-like	ENSP00000419692;ENSP00000442123;
ENSG00000269571	6256	RXR-like	ENSP00000470812;ENSP00000469111;
ENSG00000132005	5989	RFX	ENSP00000254325;
ENSG00000143390	5993	RFX	ENSP00000290524;ENSP00000376502;ENSP00000387618;ENSP00000399095;ENSP00000357864;ENSP00000389130;ENSP00000409187;ENSP00000398666;ENSP00000398388;ENSP00000390769;
ENSG00000087903	5990	RFX	ENSP00000306335;ENSP00000467736;ENSP00000465122;ENSP00000467166;ENSP00000352076;
ENSG00000185002	222546	RFX	ENSP00000332208;
ENSG00000111783	5992	RFX	ENSP00000350552;ENSP00000448694;ENSP00000444163;ENSP00000447735;ENSP00000376585;ENSP00000447423;
ENSG00000196460	731220	RFX	ENSP00000366022;ENSP00000424661;ENSP00000422968;
ENSG00000080298	5991	RFX	ENSP00000371434;ENSP00000351574;ENSP00000303847;ENSP00000405664;
ENSG00000181827	64864	RFX	ENSP00000397644;ENSP00000313299;ENSP00000453376;ENSP00000453281;ENSP00000453611;ENSP00000387504;
ENSG00000104856	5971	RHD	ENSP00000221452;ENSP00000423287;ENSP00000445542;
ENSG00000109320	4790	RHD	ENSP00000226574;ENSP00000378297;ENSP00000423877;ENSP00000469340;ENSP00000426147;ENSP00000420904;ENSP00000424815;ENSP00000424790;
ENSG00000162924	5966	RHD	ENSP00000295025;ENSP00000377989;
ENSG00000072736	4775	RHD	ENSP00000300659;ENSP00000456120;ENSP00000456379;ENSP00000460533;ENSP00000331324;ENSP00000264008;
ENSG00000077150	4791	RHD	ENSP00000358983;ENSP00000189444;ENSP00000410256;ENSP00000471586;
ENSG00000101096	4773	RHD	ENSP00000379330;ENSP00000477370;ENSP00000396471;ENSP00000477342;ENSP00000360619;ENSP00000477142;
ENSG00000173039	5970	RHD	ENSP00000384273;ENSP00000435531;ENSP00000432537;ENSP00000436545;ENSP00000435290;ENSP00000434745;ENSP00000433144;ENSP00000432922;ENSP00000433526;ENSP00000433616;ENSP00000434372;ENSP00000434098;ENSP00000311508;ENSP00000431153;ENSP00000437137;
ENSG00000100968	4776	RHD	ENSP00000388910;ENSP00000450590;ENSP00000451502;ENSP00000439350;ENSP00000450644;ENSP00000388668;ENSP00000450733;ENSP00000451224;ENSP00000452039;ENSP00000452349;ENSP00000450686;ENSP00000451151;ENSP00000450469;ENSP00000451454;ENSP00000452270;ENSP00000451284;ENSP00000451395;ENSP00000396788;ENSP00000451183;ENSP00000450810;ENSP00000250373;
ENSG00000131196	4772	RHD	ENSP00000389377;ENSP00000327850;ENSP00000380892;ENSP00000316553;ENSP00000468111;ENSP00000439992;ENSP00000253506;ENSP00000442435;ENSP00000466194;ENSP00000466489;ENSP00000467181;
ENSG00000102908	10725	RHD	ENSP00000396538;ENSP00000457593;ENSP00000462061;ENSP00000338806;ENSP00000455628;ENSP00000346420;ENSP00000377343;
ENSG00000159216	861	Runt	ENSP00000300305;ENSP00000340690;ENSP00000319459;ENSP00000388189;ENSP00000382184;ENSP00000409227;ENSP00000382182;ENSP00000438019;ENSP00000351123;
ENSG00000124813	860	Runt	ENSP00000319087;ENSP00000360493;ENSP00000458178;ENSP00000446290;ENSP00000360491;ENSP00000352514;ENSP00000360486;ENSP00000420707;ENSP00000460188;
ENSG00000020633	864	Runt	ENSP00000343477;ENSP00000382800;ENSP00000308051;ENSP00000444872;
ENSG00000135899	3431	SAND	ENSP00000258381;ENSP00000351488;ENSP00000344049;ENSP00000375902;ENSP00000439558;ENSP00000258382;
ENSG00000101216	26205	SAND	ENSP00000266068;ENSP00000359086;ENSP00000359094;
ENSG00000160224	326	SAND	ENSP00000291582;
ENSG00000162419	10691	SAND	ENSP00000294409;ENSP00000362922;ENSP00000355186;
ENSG00000067066	6672	SAND	ENSP00000343023;ENSP00000393679;ENSP00000264052;ENSP00000386427;
ENSG00000177030	10522	SAND	ENSP00000371846;ENSP00000431563;
ENSG00000079263	11262	SAND	ENSP00000375899;ENSP00000345846;ENSP00000440107;ENSP00000393618;ENSP00000342096;ENSP00000398210;
ENSG00000185404	93349	SAND	ENSP00000397911;ENSP00000243810;ENSP00000395195;ENSP00000379811;
ENSG00000112658	6722	SRF	ENSP00000265354;
ENSG00000116604	4209	SRF	ENSP00000271555;ENSP00000476788;ENSP00000344705;ENSP00000353803;ENSP00000477413;ENSP00000343159;ENSP00000357223;
ENSG00000068305	4205	SRF	ENSP00000337202;ENSP00000453478;ENSP00000346389;ENSP00000404110;ENSP00000454023;ENSP00000452989;ENSP00000453095;ENSP00000453441;
ENSG00000081189	4208	SRF	ENSP00000340874;ENSP00000426442;ENSP00000423656;ENSP00000426465;ENSP00000422390;ENSP00000427163;ENSP00000427286;ENSP00000426665;ENSP00000425636;ENSP00000424331;ENSP00000389610;ENSP00000423597;ENSP00000396219;ENSP00000423826;ENSP00000421925;ENSP00000424606;ENSP00000441153;
ENSG00000213999	100271849	SRF	ENSP00000386374;ENSP00000473308;ENSP00000402154;ENSP00000162023;ENSP00000386784;ENSP00000386480;
ENSG00000064489	4207	SRF	ENSP00000454967;ENSP00000390762;
ENSG00000168610	6774	STAT	ENSP00000264657;ENSP00000384943;ENSP00000373923;ENSP00000467985;ENSP00000467000;
ENSG00000173757	6777	STAT	ENSP00000293328;
ENSG00000166888	6778	STAT	ENSP00000300134;ENSP00000450921;ENSP00000451546;ENSP00000444530;ENSP00000445409;ENSP00000451742;ENSP00000438451;ENSP00000401486;
ENSG00000170581	6773	STAT	ENSP00000315768;ENSP00000450751;ENSP00000387354;
ENSG00000126561	6776	STAT	ENSP00000341208;ENSP00000466320;ENSP00000468749;ENSP00000400320;ENSP00000443107;ENSP00000465437;
ENSG00000138378	6775	STAT	ENSP00000351255;ENSP00000376134;
ENSG00000115415	6772	STAT	ENSP00000354394;ENSP00000376136;ENSP00000376137;ENSP00000386244;
ENSG00000116833	2494	SF-like	ENSP00000356331;ENSP00000439116;ENSP00000236914;ENSP00000356326;
ENSG00000136931	2516	SF-like	ENSP00000362690;ENSP00000362689;ENSP00000393245;
ENSG00000073861	30009	T-box	ENSP00000177694;
ENSG00000121068	6909	T-box	ENSP00000240328;ENSP00000404781;
ENSG00000135111	6926	T-box	ENSP00000257566;ENSP00000257567;
ENSG00000164458	6862	T-box	ENSP00000296946;ENSP00000355836;ENSP00000453512;ENSP00000355841;
ENSG00000089225	6910	T-box	ENSP00000309913;ENSP00000384152;ENSP00000337723;ENSP00000433292;
ENSG00000184058	6899	T-box	ENSP00000331791;ENSP00000352483;ENSP00000331176;
ENSG00000167800	347853	T-box	ENSP00000335191;
ENSG00000143178	9095	T-box	ENSP00000356795;ENSP00000397540;
ENSG00000092607	6913	T-box	ENSP00000358437;ENSP00000207157;
ENSG00000112837	9096	T-box	ENSP00000358677;ENSP00000475873;ENSP00000475498;ENSP00000476137;
ENSG00000122145	50945	T-box	ENSP00000362393;ENSP00000362390;ENSP00000396394;ENSP00000362388;
ENSG00000136535	10716	T-box	ENSP00000374205;ENSP00000393934;ENSP00000387023;
ENSG00000121075	9496	T-box	ENSP00000377435;ENSP00000467588;ENSP00000240335;
ENSG00000149922	6911	T-box	ENSP00000378650;ENSP00000461223;ENSP00000460425;ENSP00000279386;
ENSG00000164532	57057	T-box	ENSP00000386170;
ENSG00000163508	8320	T-box	ENSP00000388620;ENSP00000295743;ENSP00000442097;
ENSG00000174197	23269	T-box	ENSP00000457035;ENSP00000456141;ENSP00000374586;ENSP00000442467;ENSP00000455155;ENSP00000219905;ENSP00000457151;ENSP00000457474;
ENSG00000007866	7005	TEA	ENSP00000345772;ENSP00000416400;ENSP00000384577;
ENSG00000197905	7004	TEA	ENSP00000352926;ENSP00000444528;ENSP00000441959;ENSP00000438453;ENSP00000380311;ENSP00000411475;ENSP00000351184;
ENSG00000187079	7003	TEA	ENSP00000435233;ENSP00000435977;ENSP00000354588;ENSP00000432587;ENSP00000435393;ENSP00000334754;ENSP00000355332;
ENSG00000074219	8463	TEA	ENSP00000472109;ENSP00000472397;ENSP00000437928;ENSP00000469672;ENSP00000310701;ENSP00000471743;ENSP00000469640;ENSP00000366419;
ENSG00000050344	9603	TF_bZIP	ENSP00000056233;
ENSG00000060566	84699	TF_bZIP	ENSP00000078445;ENSP00000252587;ENSP00000472399;ENSP00000469355;
ENSG00000105516	1628	TF_bZIP	ENSP00000222122;ENSP00000471220;ENSP00000469426;
ENSG00000108924	3131	TF_bZIP	ENSP00000226067;ENSP00000402496;ENSP00000461455;ENSP00000460572;ENSP00000460296;
ENSG00000123685	55509	TF_bZIP	ENSP00000243440;
ENSG00000125740	2354	TF_bZIP	ENSP00000245919;ENSP00000465552;ENSP00000468207;ENSP00000465528;ENSP00000466530;ENSP00000468482;
ENSG00000130522	3727	TF_bZIP	ENSP00000252818;ENSP00000475153;
ENSG00000112182	60468	TF_bZIP	ENSP00000257749;ENSP00000384145;ENSP00000437473;ENSP00000397668;ENSP00000345642;
ENSG00000123268	466	TF_bZIP	ENSP00000262053;ENSP00000438403;
ENSG00000115966	1386	TF_bZIP	ENSP00000264110;ENSP00000402229;ENSP00000387093;ENSP00000406995;ENSP00000340576;ENSP00000389504;ENSP00000412293;ENSP00000376327;ENSP00000407911;ENSP00000437952;ENSP00000386326;
ENSG00000075426	2355	TF_bZIP	ENSP00000264716;ENSP00000396497;ENSP00000439303;ENSP00000368939;
ENSG00000167074	7008	TF_bZIP	ENSP00000266304;ENSP00000385256;
ENSG00000140044	122953	TF_bZIP	ENSP00000267569;ENSP00000452769;ENSP00000399587;ENSP00000409787;ENSP00000415558;
ENSG00000156127	10538	TF_bZIP	ENSP00000286639;ENSP00000450486;
ENSG00000156273	571	TF_bZIP	ENSP00000286800;ENSP00000408605;ENSP00000400576;ENSP00000392202;ENSP00000416569;ENSP00000382805;ENSP00000470673;
ENSG00000168468	1388	TF_bZIP	ENSP00000293709;ENSP00000372642;
ENSG00000165030	4783	TF_bZIP	ENSP00000297689;
ENSG00000168062	116071	TF_bZIP	ENSP00000301887;ENSP00000435640;
ENSG00000171223	3726	TF_bZIP	ENSP00000303315;
ENSG00000170345	2353	TF_bZIP	ENSP00000306245;ENSP00000452590;ENSP00000451786;ENSP00000452386;ENSP00000450886;
ENSG00000175592	8061	TF_bZIP	ENSP00000310170;
ENSG00000123405	4778	TF_bZIP	ENSP00000312436;ENSP00000447558;ENSP00000439120;ENSP00000446929;ENSP00000397185;
ENSG00000178573	4094	TF_bZIP	ENSP00000327048;ENSP00000455097;ENSP00000377019;
ENSG00000182759	389692	TF_bZIP	ENSP00000328364;
ENSG00000182158	64764	TF_bZIP	ENSP00000329140;ENSP00000403550;
ENSG00000107175	10488	TF_bZIP	ENSP00000342136;
ENSG00000100219	7494	TF_bZIP	ENSP00000343155;ENSP00000385162;ENSP00000216037;ENSP00000384295;
ENSG00000162772	467	TF_bZIP	ENSP00000344352;ENSP00000355952;ENSP00000336908;ENSP00000355950;ENSP00000355948;ENSP00000432208;ENSP00000355954;
ENSG00000198517	7975	TF_bZIP	ENSP00000344903;ENSP00000386009;ENSP00000385437;
ENSG00000185022	23764	TF_bZIP	ENSP00000345393;ENSP00000384094;ENSP00000442060;ENSP00000391589;ENSP00000388882;ENSP00000416493;ENSP00000441482;
ENSG00000146592	9586	TF_bZIP	ENSP00000350359;ENSP00000379593;ENSP00000387197;ENSP00000379592;ENSP00000379594;
ENSG00000197063	4097	TF_bZIP	ENSP00000350369;ENSP00000376173;ENSP00000459634;
ENSG00000082641	4779	TF_bZIP	ENSP00000354855;ENSP00000463291;ENSP00000355190;ENSP00000461960;ENSP00000445811;ENSP00000350072;ENSP00000464446;
ENSG00000118217	22926	TF_bZIP	ENSP00000356919;
ENSG00000143578	148327	TF_bZIP	ENSP00000357596;ENSP00000357589;ENSP00000271889;ENSP00000357592;ENSP00000391847;ENSP00000385104;
ENSG00000177606	3725	TF_bZIP	ENSP00000360266;
ENSG00000204103	9935	TF_bZIP	ENSP00000362410;ENSP00000380167;
ENSG00000213676	1388	TF_bZIP	ENSP00000364349;ENSP00000364347;
ENSG00000095794	1390	TF_bZIP	ENSP00000379232;ENSP00000417327;ENSP00000409220;ENSP00000420511;ENSP00000265372;ENSP00000417562;ENSP00000417807;ENSP00000417460;ENSP00000418336;ENSP00000344365;ENSP00000346804;ENSP00000363853;ENSP00000341875;ENSP00000379225;ENSP00000354593;ENSP00000349387;ENSP00000333055;ENSP00000420437;ENSP00000363860;ENSP00000337138;ENSP00000419075;ENSP00000419018;ENSP00000417165;ENSP00000345384;ENSP00000419684;ENSP00000393538;ENSP00000363866;ENSP00000419810;ENSP00000420681;
ENSG00000129535	4901	TF_bZIP	ENSP00000380197;ENSP00000380191;ENSP00000454062;ENSP00000452966;ENSP00000380193;
ENSG00000116044	4780	TF_bZIP	ENSP00000380252;ENSP00000380253;ENSP00000391590;ENSP00000411575;ENSP00000467401;
ENSG00000128272	468	TF_bZIP	ENSP00000384587;ENSP00000336790;ENSP00000379912;
ENSG00000118260	1385	TF_bZIP	ENSP00000387699;ENSP00000405539;ENSP00000363518;ENSP00000236995;
ENSG00000234539	1388	TF_bZIP	ENSP00000404725;ENSP00000391131;
ENSG00000228628	1388	TF_bZIP	ENSP00000404814;ENSP00000399764;
ENSG00000157613	90993	TF_bZIP	ENSP00000434939;ENSP00000288400;ENSP00000436574;
ENSG00000137504	58487	TF_bZIP	ENSP00000435762;ENSP00000434281;ENSP00000260058;ENSP00000381342;ENSP00000433459;
ENSG00000175197	1649	TF_bZIP	ENSP00000448665;ENSP00000447188;ENSP00000340671;ENSP00000447803;
ENSG00000170653	11016	TF_bZIP	ENSP00000449938;ENSP00000387406;ENSP00000399465;ENSP00000404880;ENSP00000329212;
ENSG00000267281	\N	TF_bZIP	ENSP00000466174;
ENSG00000169136	22809	TF_bZIP	ENSP00000470633;ENSP00000396954;
ENSG00000105392	1406	TF_Otx	ENSP00000221996;ENSP00000445565;
ENSG00000165588	5015	TF_Otx	ENSP00000343819;ENSP00000451357;ENSP00000451272;ENSP00000386185;ENSP00000452336;
ENSG00000115507	5013	TF_Otx	ENSP00000355631;ENSP00000282549;
ENSG00000041988	90326	THAP	ENSP00000054650;ENSP00000464954;ENSP00000366854;ENSP00000311537;ENSP00000473646;
ENSG00000184436	80764	THAP	ENSP00000215742;ENSP00000382084;
ENSG00000129028	56906	THAP	ENSP00000249861;
ENSG00000131931	55145	THAP	ENSP00000254250;ENSP00000433912;
ENSG00000137492	5612	THAP	ENSP00000260045;ENSP00000433966;
ENSG00000161277	199745	THAP	ENSP00000292894;
ENSG00000168286	57215	THAP	ENSP00000304689;
ENSG00000168152	79725	THAP	ENSP00000305533;ENSP00000425503;ENSP00000425966;ENSP00000426750;
ENSG00000174796	152815	THAP	ENSP00000309007;ENSP00000426760;ENSP00000427651;ENSP00000423720;ENSP00000424949;ENSP00000424255;ENSP00000422402;ENSP00000370217;ENSP00000426581;ENSP00000426698;
ENSG00000173451	83591	THAP	ENSP00000310796;
ENSG00000176946	51078	THAP	ENSP00000385006;
ENSG00000177683	168451	THAP	ENSP00000400500;ENSP00000322440;ENSP00000415841;
ENSG00000258064	\N	THAP	ENSP00000454911;
ENSG00000126368	9572	THR-like	ENSP00000246672;
ENSG00000131408	7376	THR-like	ENSP00000253727;ENSP00000396151;ENSP00000472526;ENSP00000471294;ENSP00000472271;ENSP00000470518;ENSP00000472138;ENSP00000471194;ENSP00000469778;ENSP00000445074;
ENSG00000069667	6095	THR-like	ENSP00000261523;ENSP00000402971;ENSP00000335087;ENSP00000309753;ENSP00000453322;
ENSG00000151090	7068	THR-like	ENSP00000280696;ENSP00000379904;ENSP00000414100;ENSP00000348827;ENSP00000414444;
ENSG00000132170	5468	THR-like	ENSP00000287820;ENSP00000380195;ENSP00000312472;ENSP00000380205;ENSP00000380221;ENSP00000380196;ENSP00000380207;ENSP00000380210;ENSP00000380224;ENSP00000438940;
ENSG00000174738	9975	THR-like	ENSP00000310006;ENSP00000373283;
ENSG00000112033	5467	THR-like	ENSP00000310928;ENSP00000353916;ENSP00000410837;ENSP00000443759;ENSP00000413314;ENSP00000337063;ENSP00000414372;
ENSG00000144852	8856	THR-like	ENSP00000336528;ENSP00000377319;ENSP00000420297;
ENSG00000143257	9970	THR-like	ENSP00000356958;ENSP00000425417;ENSP00000356959;ENSP00000407446;ENSP00000356965;ENSP00000399361;ENSP00000421588;ENSP00000356963;ENSP00000424834;ENSP00000356961;ENSP00000427600;ENSP00000406493;ENSP00000423666;ENSP00000424345;ENSP00000426016;ENSP00000422982;ENSP00000423089;ENSP00000412672;ENSP00000421374;ENSP00000427175;ENSP00000356960;ENSP00000356962;ENSP00000427034;ENSP00000425900;ENSP00000424934;ENSP00000426292;ENSP00000423007;ENSP00000425607;
ENSG00000143365	6097	THR-like	ENSP00000376461;ENSP00000349164;ENSP00000327025;
ENSG00000131759	5914	THR-like	ENSP00000377648;ENSP00000377643;ENSP00000462514;ENSP00000389993;ENSP00000254066;ENSP00000377649;
ENSG00000126351	7067	THR-like	ENSP00000377679;ENSP00000463466;ENSP00000464123;ENSP00000395641;ENSP00000443972;ENSP00000462955;ENSP00000264637;
ENSG00000198963	6096	THR-like	ENSP00000379507;ENSP00000366093;
ENSG00000186951	5465	THR-like	ENSP00000385523;ENSP00000385246;ENSP00000414752;ENSP00000379322;ENSP00000408149;ENSP00000262735;
ENSG00000077092	5915	THR-like	ENSP00000385865;ENSP00000391391;ENSP00000373282;ENSP00000332296;ENSP00000398840;
ENSG00000172819	5916	THR-like	ENSP00000388510;ENSP00000332695;ENSP00000343698;ENSP00000377947;ENSP00000444335;
