Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSMUSG00000029478	20602	MYB	ENSMUSP00000107033;ENSMUSP00000083250;ENSMUSP00000107025;ENSMUSP00000107024;ENSMUSP00000055954;ENSMUSP00000121588;ENSMUSP00000107029;
ENSMUSG00000036281	227644	MYB	ENSMUSP00000109750;ENSMUSP00000041767;ENSMUSP00000122456;
ENSMUSG00000001418	56700	NCU-G1	ENSMUSP00000135398;ENSMUSP00000135263;ENSMUSP00000001454;ENSMUSP00000134809;ENSMUSP00000135575;
ENSMUSG00000034057	237558	NDT80/PhoG	ENSMUSP00000037477;
ENSMUSG00000036098	225908	NDT80/PhoG	ENSMUSP00000085329;
ENSMUSG00000023034	15370	NGFIB-like	ENSMUSP00000023779;
ENSMUSG00000026826	18227	NGFIB-like	ENSMUSP00000028166;ENSMUSP00000138824;ENSMUSP00000108248;ENSMUSP00000108246;
ENSMUSG00000028341	18124	NGFIB-like	ENSMUSP00000121455;ENSMUSP00000030025;
ENSMUSG00000023994	18044	NF-YA	ENSMUSP00000043909;ENSMUSP00000077853;ENSMUSP00000124404;ENSMUSP00000124245;ENSMUSP00000123785;ENSMUSP00000124115;ENSMUSP00000125034;
ENSMUSG00000020248	18045	NF-YB	ENSMUSP00000122403;ENSMUSP00000116039;
ENSMUSG00000032897	18046	NF-YC	ENSMUSP00000047441;ENSMUSP00000112810;ENSMUSP00000095516;ENSMUSP00000117646;ENSMUSP00000112610;ENSMUSP00000114591;ENSMUSP00000114640;
ENSMUSG00000058440	18181	Nrf1	ENSMUSP00000110860;ENSMUSP00000110866;ENSMUSP00000110867;ENSMUSP00000004761;ENSMUSP00000132637;ENSMUSP00000067447;ENSMUSP00000114650;ENSMUSP00000114451;ENSMUSP00000110853;ENSMUSP00000110858;ENSMUSP00000110864;ENSMUSP00000065568;ENSMUSP00000130108;ENSMUSP00000110863;ENSMUSP00000110854;
ENSMUSG00000029026	22062	P53	ENSMUSP00000101269;ENSMUSP00000114418;ENSMUSP00000101268;ENSMUSP00000114736;ENSMUSP00000134196;ENSMUSP00000135281;ENSMUSP00000095368;
ENSMUSG00000059552	22059	P53	ENSMUSP00000104298;ENSMUSP00000005371;ENSMUSP00000127130;ENSMUSP00000104297;
ENSMUSG00000022510	22061	P53	ENSMUSP00000110965;ENSMUSP00000110960;ENSMUSP00000067005;ENSMUSP00000110961;ENSMUSP00000110959;ENSMUSP00000110963;ENSMUSP00000038117;ENSMUSP00000110962;
ENSMUSG00000004231	18504	PAX	ENSMUSP00000004340;ENSMUSP00000134311;ENSMUSP00000134661;
ENSMUSG00000004872	18505	PAX	ENSMUSP00000004994;ENSMUSP00000084320;
ENSMUSG00000014030	18507	PAX	ENSMUSP00000014174;ENSMUSP00000134712;ENSMUSP00000134391;ENSMUSP00000128880;ENSMUSP00000133978;ENSMUSP00000134370;ENSMUSP00000133671;ENSMUSP00000133540;ENSMUSP00000103455;ENSMUSP00000139296;ENSMUSP00000103457;ENSMUSP00000103458;ENSMUSP00000099996;ENSMUSP00000134119;
ENSMUSG00000026976	18510	PAX	ENSMUSP00000028355;ENSMUSP00000134343;ENSMUSP00000120319;ENSMUSP00000133316;ENSMUSP00000115194;
ENSMUSG00000029706	18506	PAX	ENSMUSP00000031718;ENSMUSP00000134470;ENSMUSP00000131301;ENSMUSP00000126000;
ENSMUSG00000037034	18503	PAX	ENSMUSP00000105594;ENSMUSP00000119667;
ENSMUSG00000027168	18508	PAX	ENSMUSP00000106715;ENSMUSP00000087870;ENSMUSP00000106711;ENSMUSP00000106714;ENSMUSP00000117154;ENSMUSP00000122311;ENSMUSP00000087878;ENSMUSP00000115032;ENSMUSP00000121302;ENSMUSP00000106712;ENSMUSP00000106716;ENSMUSP00000119375;ENSMUSP00000129344;ENSMUSP00000106717;ENSMUSP00000118457;
ENSMUSG00000001497	18511	PAX	ENSMUSP00000117928;ENSMUSP00000001538;
ENSMUSG00000028736	18509	PAX	ENSMUSP00000133536;ENSMUSP00000030508;
ENSMUSG00000022205	20024	PC4	ENSMUSP00000022816;ENSMUSP00000106130;
ENSMUSG00000024406	18999	Pou	ENSMUSP00000025271;ENSMUSP00000134654;ENSMUSP00000134729;ENSMUSP00000134493;ENSMUSP00000133633;ENSMUSP00000134060;
ENSMUSG00000024497	18998	Pou	ENSMUSP00000025374;
ENSMUSG00000031688	18997	Pou	ENSMUSP00000034115;
ENSMUSG00000045515	18993	Pou	ENSMUSP00000052088;
ENSMUSG00000048349	18996	Pou	ENSMUSP00000060798;
ENSMUSG00000009739	19009	Pou	ENSMUSP00000073504;
ENSMUSG00000056854	18994	Pou	ENSMUSP00000077354;
ENSMUSG00000008496	18987	Pou	ENSMUSP00000104056;ENSMUSP00000104055;ENSMUSP00000104053;ENSMUSP00000096276;ENSMUSP00000104054;ENSMUSP00000104052;ENSMUSP00000135075;ENSMUSP00000104051;ENSMUSP00000135326;
ENSMUSG00000009734	218030	Pou	ENSMUSP00000114173;ENSMUSP00000139282;
ENSMUSG00000026565	18986	Pou	ENSMUSP00000124738;ENSMUSP00000064000;ENSMUSP00000027850;ENSMUSP00000107056;ENSMUSP00000107055;ENSMUSP00000107057;ENSMUSP00000125444;ENSMUSP00000125371;
ENSMUSG00000032015	18988	Pou	ENSMUSP00000135115;ENSMUSP00000034513;
ENSMUSG00000004842	18736	Pou	ENSMUSP00000135574;ENSMUSP00000135113;ENSMUSP00000004964;ENSMUSP00000139087;
ENSMUSG00000093668	75507	Pou	ENSMUSP00000135597;
ENSMUSG00000095139	18992	Pou	ENSMUSP00000136147;
ENSMUSG00000090125	18991	Pou	ENSMUSP00000137374;
ENSMUSG00000098598	19009	Pou	ENSMUSP00000139023;
ENSMUSG00000002393	13864	RXR-like	ENSMUSP00000002466;ENSMUSP00000116498;ENSMUSP00000121648;
ENSMUSG00000015843	20183	RXR-like	ENSMUSP00000015987;ENSMUSP00000107015;ENSMUSP00000107011;ENSMUSP00000107017;
ENSMUSG00000017950	15378	RXR-like	ENSMUSP00000018094;ENSMUSP00000105038;ENSMUSP00000123511;ENSMUSP00000119479;
ENSMUSG00000019803	21907	RXR-like	ENSMUSP00000019938;ENSMUSP00000101137;ENSMUSP00000116439;
ENSMUSG00000030551	11819	RXR-like	ENSMUSP00000032768;ENSMUSP00000086993;
ENSMUSG00000032292	23958	RXR-like	ENSMUSP00000034831;
ENSMUSG00000039656	20182	RXR-like	ENSMUSP00000036585;ENSMUSP00000133775;ENSMUSP00000134299;ENSMUSP00000112311;ENSMUSP00000133661;
ENSMUSG00000015846	20181	RXR-like	ENSMUSP00000076491;ENSMUSP00000097822;ENSMUSP00000133044;ENSMUSP00000109567;ENSMUSP00000115165;
ENSMUSG00000069171	13865	RXR-like	ENSMUSP00000089036;ENSMUSP00000122618;ENSMUSP00000133704;ENSMUSP00000118161;
ENSMUSG00000005897	22025	RXR-like	ENSMUSP00000100927;ENSMUSP00000089858;ENSMUSP00000096945;
ENSMUSG00000017688	30942	RXR-like	ENSMUSP00000104031;ENSMUSP00000104030;ENSMUSP00000017832;
ENSMUSG00000005893	22026	RXR-like	ENSMUSP00000109090;ENSMUSP00000138465;ENSMUSP00000109087;
ENSMUSG00000024206	19725	RFX	ENSMUSP00000002444;ENSMUSP00000084010;
ENSMUSG00000031706	19724	RFX	ENSMUSP00000005600;
ENSMUSG00000020037	71137	RFX	ENSMUSP00000051107;
ENSMUSG00000005774	53970	RFX	ENSMUSP00000102881;ENSMUSP00000117963;ENSMUSP00000102876;ENSMUSP00000102874;ENSMUSP00000029772;ENSMUSP00000118586;ENSMUSP00000119704;ENSMUSP00000102875;
ENSMUSG00000019900	320995	RFX	ENSMUSP00000116057;
ENSMUSG00000057173	619289	RFX	ENSMUSP00000121212;
ENSMUSG00000037674	319758	RFX	ENSMUSP00000127192;ENSMUSP00000139195;ENSMUSP00000091338;ENSMUSP00000138957;
ENSMUSG00000040929	19726	RFX	ENSMUSP00000133461;ENSMUSP00000126313;ENSMUSP00000038760;ENSMUSP00000134141;ENSMUSP00000133367;
ENSMUSG00000023411	73181	RHD	ENSMUSP00000024179;ENSMUSP00000132763;
ENSMUSG00000024927	19697	RHD	ENSMUSP00000025867;
ENSMUSG00000028163	18033	RHD	ENSMUSP00000029812;ENSMUSP00000128345;
ENSMUSG00000027544	18019	RHD	ENSMUSP00000074198;ENSMUSP00000029057;ENSMUSP00000130875;ENSMUSP00000104812;ENSMUSP00000118329;
ENSMUSG00000002983	19698	RHD	ENSMUSP00000096350;ENSMUSP00000050166;ENSMUSP00000092355;
ENSMUSG00000020275	19696	RHD	ENSMUSP00000099928;
ENSMUSG00000031902	18021	RHD	ENSMUSP00000104931;
ENSMUSG00000025225	18034	RHD	ENSMUSP00000107512;ENSMUSP00000072859;
ENSMUSG00000003847	54446	RHD	ENSMUSP00000119370;ENSMUSP00000118130;ENSMUSP00000116094;ENSMUSP00000076653;ENSMUSP00000127784;ENSMUSP00000075311;
ENSMUSG00000033016	18018	RHD	ENSMUSP00000129001;ENSMUSP00000126884;ENSMUSP00000077196;ENSMUSP00000046312;
ENSMUSG00000022952	12394	Runt	ENSMUSP00000023673;ENSMUSP00000131079;ENSMUSP00000109589;
ENSMUSG00000070691	12399	Runt	ENSMUSP00000050353;ENSMUSP00000113159;
ENSMUSG00000039153	12393	Runt	ENSMUSP00000123743;ENSMUSP00000123707;ENSMUSP00000124374;ENSMUSP00000125196;ENSMUSP00000124199;ENSMUSP00000124494;ENSMUSP00000109201;ENSMUSP00000125498;ENSMUSP00000124918;ENSMUSP00000109202;
ENSMUSG00000038705	229004	SAND	ENSMUSP00000037075;ENSMUSP00000116854;ENSMUSP00000116479;
ENSMUSG00000026222	20684	SAND	ENSMUSP00000066399;ENSMUSP00000118481;ENSMUSP00000122670;ENSMUSP00000116942;ENSMUSP00000120267;ENSMUSP00000122899;
ENSMUSG00000070031	434484	SAND	ENSMUSP00000079095;ENSMUSP00000125026;
ENSMUSG00000058886	54006	SAND	ENSMUSP00000079395;
ENSMUSG00000070034	109032	SAND	ENSMUSP00000091226;
ENSMUSG00000028901	56809	SAND	ENSMUSP00000101585;ENSMUSP00000101584;ENSMUSP00000131331;ENSMUSP00000030733;
ENSMUSG00000079808	102638047	SAND	ENSMUSP00000111587;
ENSMUSG00000000731	11634	SAND	ENSMUSP00000114904;ENSMUSP00000118317;ENSMUSP00000120150;ENSMUSP00000123678;ENSMUSP00000101035;ENSMUSP00000115162;ENSMUSP00000101034;ENSMUSP00000122659;ENSMUSP00000121477;ENSMUSP00000122190;ENSMUSP00000117094;ENSMUSP00000019257;
ENSMUSG00000015605	20807	SRF	ENSMUSP00000015749;
ENSMUSG00000001419	17261	SRF	ENSMUSP00000103184;ENSMUSP00000103183;ENSMUSP00000001455;ENSMUSP00000113638;
ENSMUSG00000079033	17259	SRF	ENSMUSP00000105773;ENSMUSP00000105770;ENSMUSP00000105768;ENSMUSP00000105767;
ENSMUSG00000030557	17258	SRF	ENSMUSP00000117496;ENSMUSP00000138566;ENSMUSP00000138645;ENSMUSP00000032776;ENSMUSP00000116144;ENSMUSP00000103100;ENSMUSP00000075664;
ENSMUSG00000002345	17259	SRF	ENSMUSP00000132314;ENSMUSP00000072317;ENSMUSP00000127354;
ENSMUSG00000005583	17260	SRF	ENSMUSP00000132547;ENSMUSP00000138826;ENSMUSP00000005722;
ENSMUSG00000026104	20846	STAT	ENSMUSP00000066743;
ENSMUSG00000002147	20852	STAT	ENSMUSP00000089708;
ENSMUSG00000040033	20847	STAT	ENSMUSP00000100872;ENSMUSP00000082855;
ENSMUSG00000004043	20850	STAT	ENSMUSP00000102980;ENSMUSP00000004145;ENSMUSP00000102979;
ENSMUSG00000020919	20851	STAT	ENSMUSP00000102981;ENSMUSP00000004143;
ENSMUSG00000004040	20848	STAT	ENSMUSP00000120152;ENSMUSP00000090342;ENSMUSP00000121677;ENSMUSP00000099403;
ENSMUSG00000062939	20849	STAT	ENSMUSP00000130713;ENSMUSP00000027277;
ENSMUSG00000026398	26424	SF-like	ENSMUSP00000027649;ENSMUSP00000129071;
ENSMUSG00000026751	26423	SF-like	ENSMUSP00000108504;ENSMUSP00000028084;
ENSMUSG00000000093	21385	T-box	ENSMUSP00000000095;
ENSMUSG00000001444	57765	T-box	ENSMUSP00000001484;
ENSMUSG00000009097	21380	T-box	ENSMUSP00000009241;
ENSMUSG00000018263	21388	T-box	ENSMUSP00000018407;
ENSMUSG00000018604	21386	T-box	ENSMUSP00000018748;ENSMUSP00000078657;ENSMUSP00000112519;
ENSMUSG00000026572	83993	T-box	ENSMUSP00000027859;ENSMUSP00000123909;
ENSMUSG00000027868	21384	T-box	ENSMUSP00000029462;
ENSMUSG00000032419	76365	T-box	ENSMUSP00000034991;
ENSMUSG00000032446	13813	T-box	ENSMUSP00000035020;ENSMUSP00000107393;ENSMUSP00000118079;
ENSMUSG00000037477	109575	T-box	ENSMUSP00000037401;
ENSMUSG00000035033	21375	T-box	ENSMUSP00000046787;ENSMUSP00000099798;
ENSMUSG00000031965	57246	T-box	ENSMUSP00000052591;ENSMUSP00000126318;
ENSMUSG00000062327	20997	T-box	ENSMUSP00000074236;ENSMUSP00000119581;ENSMUSP00000135526;
ENSMUSG00000000094	21387	T-box	ENSMUSP00000103682;ENSMUSP00000000096;ENSMUSP00000103680;
ENSMUSG00000033943	29808	T-box	ENSMUSP00000106401;ENSMUSP00000119044;ENSMUSP00000078853;ENSMUSP00000043795;ENSMUSP00000106400;
ENSMUSG00000030699	21389	T-box	ENSMUSP00000126418;ENSMUSP00000091579;
ENSMUSG00000031241	245572	T-box	ENSMUSP00000128247;ENSMUSP00000063611;ENSMUSP00000127321;ENSMUSP00000112544;
ENSMUSG00000030353	21679	TEA	ENSMUSP00000006311;ENSMUSP00000118083;ENSMUSP00000120941;ENSMUSP00000107784;
ENSMUSG00000030796	21677	TEA	ENSMUSP00000033060;ENSMUSP00000117060;ENSMUSP00000119020;ENSMUSP00000103431;ENSMUSP00000103430;
ENSMUSG00000055320	21676	TEA	ENSMUSP00000060671;ENSMUSP00000130564;ENSMUSP00000127574;ENSMUSP00000131221;ENSMUSP00000130459;ENSMUSP00000102249;ENSMUSP00000129798;ENSMUSP00000128439;ENSMUSP00000081755;ENSMUSP00000133025;
ENSMUSG00000002249	21678	TEA	ENSMUSP00000110447;ENSMUSP00000118582;ENSMUSP00000019363;ENSMUSP00000079410;ENSMUSP00000115443;
ENSMUSG00000003545	14282	TF_bZIP	ENSMUSP00000003640;
ENSMUSG00000003949	217082	TF_bZIP	ENSMUSP00000004051;
ENSMUSG00000029832	18025	TF_bZIP	ENSMUSP00000005103;
ENSMUSG00000018143	17135	TF_bZIP	ENSMUSP00000018287;ENSMUSP00000106460;
ENSMUSG00000021250	14281	TF_bZIP	ENSMUSP00000021674;
ENSMUSG00000022389	21685	TF_bZIP	ENSMUSP00000023024;ENSMUSP00000105180;
ENSMUSG00000023027	11908	TF_bZIP	ENSMUSP00000023769;
ENSMUSG00000024912	14283	TF_bZIP	ENSMUSP00000025850;
ENSMUSG00000025408	13198	TF_bZIP	ENSMUSP00000026475;ENSMUSP00000118339;
ENSMUSG00000025612	12013	TF_bZIP	ENSMUSP00000026703;
ENSMUSG00000026628	11910	TF_bZIP	ENSMUSP00000027941;
ENSMUSG00000026630	381319	TF_bZIP	ENSMUSP00000027943;
ENSMUSG00000026663	226641	TF_bZIP	ENSMUSP00000027974;
ENSMUSG00000027230	26427	TF_bZIP	ENSMUSP00000028663;
ENSMUSG00000027938	78284	TF_bZIP	ENSMUSP00000029547;ENSMUSP00000102992;
ENSMUSG00000029135	14284	TF_bZIP	ENSMUSP00000031017;
ENSMUSG00000053007	231991	TF_bZIP	ENSMUSP00000038532;
ENSMUSG00000038648	208647	TF_bZIP	ENSMUSP00000040208;
ENSMUSG00000034266	53314	TF_bZIP	ENSMUSP00000040706;
ENSMUSG00000039699	74481	TF_bZIP	ENSMUSP00000045744;
ENSMUSG00000051510	17134	TF_bZIP	ENSMUSP00000053899;ENSMUSP00000101788;ENSMUSP00000101786;ENSMUSP00000101787;
ENSMUSG00000047591	378435	TF_bZIP	ENSMUSP00000054226;
ENSMUSG00000020484	22433	TF_bZIP	ENSMUSP00000054852;ENSMUSP00000135768;ENSMUSP00000134088;
ENSMUSG00000025958	12912	TF_bZIP	ENSMUSP00000059973;ENSMUSP00000132860;ENSMUSP00000084624;
ENSMUSG00000052837	16477	TF_bZIP	ENSMUSP00000064680;
ENSMUSG00000056749	18030	TF_bZIP	ENSMUSP00000065363;
ENSMUSG00000055435	17132	TF_bZIP	ENSMUSP00000067704;ENSMUSP00000104732;
ENSMUSG00000059824	13170	TF_bZIP	ENSMUSP00000079693;ENSMUSP00000103369;ENSMUSP00000103370;
ENSMUSG00000071076	16478	TF_bZIP	ENSMUSP00000092901;
ENSMUSG00000042622	17133	TF_bZIP	ENSMUSP00000094076;ENSMUSP00000131628;
ENSMUSG00000074622	16658	TF_bZIP	ENSMUSP00000096728;
ENSMUSG00000015839	18024	TF_bZIP	ENSMUSP00000099733;
ENSMUSG00000052684	16476	TF_bZIP	ENSMUSP00000102711;ENSMUSP00000054270;
ENSMUSG00000051451	233490	TF_bZIP	ENSMUSP00000102824;ENSMUSP00000050972;
ENSMUSG00000038615	18023	TF_bZIP	ENSMUSP00000103286;ENSMUSP00000103284;ENSMUSP00000127804;ENSMUSP00000128527;ENSMUSP00000103285;ENSMUSP00000131585;ENSMUSP00000080467;
ENSMUSG00000038539	107503	TF_bZIP	ENSMUSP00000103525;ENSMUSP00000047771;
ENSMUSG00000040270	12014	TF_bZIP	ENSMUSP00000103815;ENSMUSP00000131592;ENSMUSP00000043693;
ENSMUSG00000042406	11911	TF_bZIP	ENSMUSP00000105234;
ENSMUSG00000040632	18185	TF_bZIP	ENSMUSP00000107035;ENSMUSP00000054457;ENSMUSP00000136445;
ENSMUSG00000027104	11909	TF_bZIP	ENSMUSP00000107648;ENSMUSP00000097588;ENSMUSP00000114828;ENSMUSP00000058521;ENSMUSP00000107641;ENSMUSP00000107638;ENSMUSP00000133632;ENSMUSP00000107647;ENSMUSP00000088311;
ENSMUSG00000035041	208677	TF_bZIP	ENSMUSP00000112836;
ENSMUSG00000063889	12916	TF_bZIP	ENSMUSP00000121233;ENSMUSP00000114780;ENSMUSP00000118128;ENSMUSP00000115336;ENSMUSP00000025069;ENSMUSP00000114280;ENSMUSP00000122241;ENSMUSP00000119353;ENSMUSP00000121388;ENSMUSP00000121118;ENSMUSP00000122123;ENSMUSP00000121352;ENSMUSP00000122179;ENSMUSP00000119638;ENSMUSP00000115471;ENSMUSP00000119194;ENSMUSP00000123515;ENSMUSP00000117438;ENSMUSP00000120349;ENSMUSP00000118267;ENSMUSP00000080780;ENSMUSP00000121541;ENSMUSP00000138516;ENSMUSP00000061925;ENSMUSP00000138408;ENSMUSP00000122051;ENSMUSP00000118649;ENSMUSP00000120557;ENSMUSP00000115363;ENSMUSP00000118578;ENSMUSP00000127353;ENSMUSP00000115423;
ENSMUSG00000058794	18022	TF_bZIP	ENSMUSP00000121817;ENSMUSP00000122476;ENSMUSP00000074684;ENSMUSP00000117474;ENSMUSP00000114160;
ENSMUSG00000028466	12913	TF_bZIP	ENSMUSP00000129401;ENSMUSP00000100008;
ENSMUSG00000015461	12915	TF_bZIP	ENSMUSP00000133516;ENSMUSP00000138415;ENSMUSP00000015605;
ENSMUSG00000034271	81703	TF_bZIP	ENSMUSP00000136823;ENSMUSP00000129985;ENSMUSP00000059724;
ENSMUSG00000052414	\N	TF_bZIP	ENSMUSP00000138975;
ENSMUSG00000099083	223922	TF_bZIP	ENSMUSP00000139181;ENSMUSP00000130130;ENSMUSP00000139308;ENSMUSP00000104456;ENSMUSP00000139243;
ENSMUSG00000005917	18423	TF_Otx	ENSMUSP00000006071;ENSMUSP00000134704;
ENSMUSG00000021848	18424	TF_Otx	ENSMUSP00000112532;ENSMUSP00000116630;ENSMUSP00000113930;ENSMUSP00000122200;ENSMUSP00000123046;ENSMUSP00000123454;ENSMUSP00000113690;
ENSMUSG00000041578	12951	TF_Otx	ENSMUSP00000134400;ENSMUSP00000134463;ENSMUSP00000133833;ENSMUSP00000043436;
ENSMUSG00000020137	66816	THAP	ENSMUSP00000020346;
ENSMUSG00000030753	72981	THAP	ENSMUSP00000033009;ENSMUSP00000118403;ENSMUSP00000118736;
ENSMUSG00000039759	69876	THAP	ENSMUSP00000035240;ENSMUSP00000101290;
ENSMUSG00000037214	73754	THAP	ENSMUSP00000042464;ENSMUSP00000121153;
ENSMUSG00000036442	59016	THAP	ENSMUSP00000048994;
ENSMUSG00000022760	69009	THAP	ENSMUSP00000097701;ENSMUSP00000114775;
ENSMUSG00000026279	67026	THAP	ENSMUSP00000108526;
ENSMUSG00000000440	19016	THR-like	ENSMUSP00000000450;ENSMUSP00000131962;
ENSMUSG00000002250	19015	THR-like	ENSMUSP00000002320;ENSMUSP00000133077;
ENSMUSG00000005677	12355	THR-like	ENSMUSP00000005820;ENSMUSP00000074915;ENSMUSP00000137683;ENSMUSP00000106960;ENSMUSP00000137852;
ENSMUSG00000021779	21834	THR-like	ENSMUSP00000022304;ENSMUSP00000089053;ENSMUSP00000022303;
ENSMUSG00000022479	22337	THR-like	ENSMUSP00000023119;ENSMUSP00000134584;ENSMUSP00000116842;
ENSMUSG00000022809	18171	THR-like	ENSMUSP00000023504;
ENSMUSG00000028150	19885	THR-like	ENSMUSP00000029795;ENSMUSP00000102913;ENSMUSP00000096476;
ENSMUSG00000032238	19883	THR-like	ENSMUSP00000034766;ENSMUSP00000109254;
ENSMUSG00000036192	225998	THR-like	ENSMUSP00000047597;ENSMUSP00000108451;ENSMUSP00000108447;
ENSMUSG00000001288	19411	THR-like	ENSMUSP00000048838;ENSMUSP00000067266;ENSMUSP00000118615;
ENSMUSG00000048938	381463	THR-like	ENSMUSP00000052557;
ENSMUSG00000017491	218772	THR-like	ENSMUSP00000067694;
ENSMUSG00000058756	21833	THR-like	ENSMUSP00000068281;ENSMUSP00000115323;ENSMUSP00000099428;
ENSMUSG00000020889	217166	THR-like	ENSMUSP00000069505;
ENSMUSG00000021775	353187	THR-like	ENSMUSP00000088031;
ENSMUSG00000047638	20186	THR-like	ENSMUSP00000100933;ENSMUSP00000053092;ENSMUSP00000100934;
ENSMUSG00000037992	19401	THR-like	ENSMUSP00000103098;ENSMUSP00000103099;ENSMUSP00000103097;ENSMUSP00000129791;ENSMUSP00000069744;
ENSMUSG00000060601	22260	THR-like	ENSMUSP00000103545;ENSMUSP00000073188;ENSMUSP00000103543;ENSMUSP00000103544;ENSMUSP00000126788;
ENSMUSG00000022383	19013	THR-like	ENSMUSP00000105050;ENSMUSP00000059719;ENSMUSP00000105049;
ENSMUSG00000002108	22259	THR-like	ENSMUSP00000106988;ENSMUSP00000002177;ENSMUSP00000106987;ENSMUSP00000106986;
ENSMUSG00000022010	21807	TSC22	ENSMUSP00000044517;ENSMUSP00000099140;ENSMUSP00000135296;ENSMUSP00000106513;ENSMUSP00000135806;ENSMUSP00000135561;ENSMUSP00000022587;ENSMUSP00000135493;
ENSMUSG00000027806	72033	TSC22	ENSMUSP00000096688;
ENSMUSG00000031431	14605	TSC22	ENSMUSP00000108620;ENSMUSP00000062589;ENSMUSP00000123569;
ENSMUSG00000001521	22158	Tub	ENSMUSP00000001562;
ENSMUSG00000031028	22141	Tub	ENSMUSP00000033341;ENSMUSP00000113580;
ENSMUSG00000037446	22157	Tub	ENSMUSP00000049070;ENSMUSP00000116844;ENSMUSP00000110442;ENSMUSP00000116588;ENSMUSP00000121444;
ENSMUSG00000034377	68842	Tub	ENSMUSP00000049248;ENSMUSP00000123218;ENSMUSP00000123119;
ENSMUSG00000023467	56734	Tub	ENSMUSP00000103391;ENSMUSP00000103387;ENSMUSP00000103389;ENSMUSP00000103390;ENSMUSP00000082438;ENSMUSP00000103388;ENSMUSP00000024233;
ENSMUSG00000000317	12029	ZBTB	ENSMUSP00000000326;ENSMUSP00000121365;
ENSMUSG00000006215	22642	ZBTB	ENSMUSP00000006377;
ENSMUSG00000022508	12053	ZBTB	ENSMUSP00000023151;
ENSMUSG00000027439	74533	ZBTB	ENSMUSP00000028928;ENSMUSP00000121799;
ENSMUSG00000027583	72147	ZBTB	ENSMUSP00000029106;ENSMUSP00000137014;ENSMUSP00000084672;
ENSMUSG00000028807	73680	ZBTB	ENSMUSP00000030610;
ENSMUSG00000037730	80732	ZBTB	ENSMUSP00000041034;
ENSMUSG00000033454	268564	ZBTB	ENSMUSP00000041955;
ENSMUSG00000033964	226470	ZBTB	ENSMUSP00000045570;
ENSMUSG00000035011	16969	ZBTB	ENSMUSP00000047333;ENSMUSP00000113428;ENSMUSP00000114470;ENSMUSP00000113612;ENSMUSP00000113787;
ENSMUSG00000044617	320080	ZBTB	ENSMUSP00000052717;
ENSMUSG00000043099	15248	ZBTB	ENSMUSP00000053483;
ENSMUSG00000022601	271377	ZBTB	ENSMUSP00000056923;
ENSMUSG00000049823	193736	ZBTB	ENSMUSP00000057515;ENSMUSP00000133903;
ENSMUSG00000044646	207259	ZBTB	ENSMUSP00000057856;ENSMUSP00000126808;
ENSMUSG00000060862	230848	ZBTB	ENSMUSP00000061899;
ENSMUSG00000028952	100090	ZBTB	ENSMUSP00000067521;ENSMUSP00000117079;ENSMUSP00000116423;ENSMUSP00000114726;
ENSMUSG00000019826	268294	ZBTB	ENSMUSP00000079592;
ENSMUSG00000050240	58180	ZBTB	ENSMUSP00000087656;ENSMUSP00000111362;
ENSMUSG00000013419	270210	ZBTB	ENSMUSP00000091286;
ENSMUSG00000040433	245007	ZBTB	ENSMUSP00000091315;ENSMUSP00000114300;ENSMUSP00000120040;ENSMUSP00000121753;ENSMUSP00000121871;
ENSMUSG00000066687	235320	ZBTB	ENSMUSP00000091374;
ENSMUSG00000063659	30928	ZBTB	ENSMUSP00000091831;ENSMUSP00000076463;
ENSMUSG00000029127	75079	ZBTB	ENSMUSP00000092429;ENSMUSP00000117913;ENSMUSP00000115513;ENSMUSP00000117174;ENSMUSP00000122109;ENSMUSP00000109748;ENSMUSP00000114955;
ENSMUSG00000026788	71834	ZBTB	ENSMUSP00000092645;ENSMUSP00000028125;ENSMUSP00000108781;ENSMUSP00000122729;ENSMUSP00000120989;
ENSMUSG00000075327	381990	ZBTB	ENSMUSP00000097656;ENSMUSP00000097655;
ENSMUSG00000050714	320633	ZBTB	ENSMUSP00000099850;ENSMUSP00000070071;
ENSMUSG00000048485	215627	ZBTB	ENSMUSP00000101661;ENSMUSP00000058157;
ENSMUSG00000028042	22724	ZBTB	ENSMUSP00000103056;ENSMUSP00000103055;ENSMUSP00000103058;ENSMUSP00000121498;ENSMUSP00000115425;ENSMUSP00000029677;ENSMUSP00000123348;
ENSMUSG00000006310	58206	ZBTB	ENSMUSP00000103786;
ENSMUSG00000018750	75580	ZBTB	ENSMUSP00000104280;ENSMUSP00000115687;ENSMUSP00000104282;ENSMUSP00000118027;ENSMUSP00000121694;ENSMUSP00000104278;ENSMUSP00000104279;
ENSMUSG00000020453	56218	ZBTB	ENSMUSP00000105670;ENSMUSP00000091103;ENSMUSP00000092043;ENSMUSP00000050684;
ENSMUSG00000049672	22666	ZBTB	ENSMUSP00000108294;ENSMUSP00000054897;ENSMUSP00000108296;
ENSMUSG00000066798	241322	ZBTB	ENSMUSP00000108554;ENSMUSP00000056100;
ENSMUSG00000068966	241311	ZBTB	ENSMUSP00000108783;ENSMUSP00000088560;
ENSMUSG00000046962	114565	ZBTB	ENSMUSP00000109363;ENSMUSP00000068283;ENSMUSP00000052127;
